lat3,lng3
34.7040289,-86.48415616
34.5918539,-85.92216126
34.9003129,-86.187061
34.8131859,-86.0001216
34.4831979,-86.27445313
34.7012599,-86.40948064
34.8146159,-86.76540287
34.9369229,-86.60898091
34.7862749,-86.24909555
34.7177239,-85.96862872
34.4869429,-86.62828183
34.4851269,-86.12104249
34.7007049,-86.76640354
34.8490749,-86.59435935
34.5367409,-86.41152204
34.8872869,-86.46422954
34.6001549,-86.4820108
34.6544179,-86.3480059
34.6758969,-85.81849191
34.8275129,-86.26554429
34.6595659,-86.06678086
34.5305709,-86.0094229
34.8641809,-85.86628619
34.8989399,-86.71544074
34.7273609,-86.30672152
34.5254409,-86.69341995
34.6562229,-86.24505424
34.7141619,-86.58277305
34.6552179,-86.57579105
34.6078019,-86.56639523
34.6932389,-86.63194414
34.7320609,-86.6858694
34.6718209,-86.66926815
34.7656739,-86.62452769
34.7662449,-86.5592508
34.7261599,-86.64040529
34.6456169,-86.74492826
33.9845439,-86.02560013
33.9843529,-85.94404509
34.0089899,-86.06480454
33.9440829,-85.94289984
34.2611549,-86.22181833
34.0302119,-86.36620837
33.8246619,-86.27045942
34.0168929,-86.11204396
34.1609819,-86.16335607
34.9323219,-85.64794104
34.2289579,-85.61793245
34.0988879,-85.6245708
34.2552529,-85.87733925
34.2460799,-86.04594358
34.3441339,-85.94454753
34.7948939,-85.72384217
34.4240879,-85.72779523
34.4245799,-85.94425032
33.9848819,-86.24992719
34.3446199,-85.57427962
34.3311599,-86.05577715
34.4231699,-86.05542406
34.3092259,-86.32084313
34.6058999,-85.74281587
34.8605429,-85.6379895
34.1773289,-86.33267405
34.7223549,-85.65703358
34.1783789,-85.78586624
34.5745319,-85.59315705
34.4861799,-85.86001768
33.9289749,-86.24424013
34.5462579,-85.8075518
34.5569959,-85.64263379
32.4497579,-86.72999271
31.7739969,-85.25460069
31.8240879,-85.81479579
32.5978739,-86.73138055
31.5582589,-86.28925202
31.6886199,-85.83259792
32.2881869,-86.02626882
31.8747089,-85.465892
31.6725059,-85.60534633
32.6007009,-86.35329102
32.6414859,-86.04670089
32.5326739,-86.33120259
32.8012039,-86.12017794
31.8923589,-85.18056786
31.4939099,-86.38121375
32.1389029,-85.90333217
31.8404759,-86.80133144
32.2767459,-85.71571393
31.9832749,-86.59111967
31.6159579,-86.74888325
31.6514389,-86.18589595
31.8122659,-86.11980087
32.0066929,-86.1442275
31.7973319,-86.63786646
31.4042049,-86.43472049
32.3002349,-85.89886682
32.1830029,-86.67000444
31.9155879,-86.31207764
31.8656929,-86.41302253
32.2115519,-86.40820415
31.9727189,-86.29350995
32.0734949,-86.50300543
31.7815579,-85.57300691
31.6946859,-86.2715319
32.6266689,-86.5252224
32.1155839,-86.05626134
32.0828159,-85.54651696
32.4867809,-86.3791859
31.9907549,-85.76270889
32.3230009,-86.1109236
32.4659909,-86.44502742
32.4587969,-86.49812822
32.0550409,-86.26131841
31.7431629,-86.36340271
32.3708809,-85.93120156
32.5382929,-85.91287953
32.6773149,-86.25442694
31.7817669,-85.98043794
32.4189189,-85.70110956
32.4049949,-85.72989524
32.1535479,-85.69375158
32.7468609,-86.55885771
32.5323859,-86.20310754
32.3603329,-86.3231688
32.3130259,-86.32548094
32.3415639,-86.28231468
32.3677009,-86.29492603
32.3289779,-86.36793859
32.3707389,-86.25843553
32.4089819,-86.2900449
32.3246589,-86.28657687
32.3754289,-86.37089031
32.3941099,-86.26237243
32.3002389,-86.25708582
32.3608639,-86.19833889
33.6411919,-85.85341176
33.5841249,-85.84871966
33.6974639,-85.81673674
33.7064199,-85.85417534
33.7680809,-85.90772932
33.2346589,-85.84416443
33.2044439,-85.72598018
33.0207669,-85.76898247
33.4445989,-85.69450408
33.5904279,-85.97600077
33.7590279,-85.4534207
33.4502719,-85.34926008
33.5988109,-85.60372325
33.8182619,-85.79047128
33.3159089,-85.74981157
33.1462549,-85.98417411
33.5282829,-85.9515618
33.7402089,-85.39418435
33.4274679,-85.52114708
33.7660749,-86.04063896
33.8262419,-85.6612897
33.5489229,-85.39384744
33.1437389,-85.37302667
33.1364879,-85.56651542
33.7435819,-85.82594395
33.2891499,-85.48893491
33.8511389,-85.93062216
33.3427489,-85.36897525
31.1901839,-85.43288673
31.2425349,-85.42732096
31.5627749,-85.29395374
31.5702919,-85.72262694
31.1760959,-85.26833652
31.0004759,-85.7604551
31.1606749,-85.9257431
31.5901389,-85.49722212
31.1260539,-85.93306468
31.3225309,-85.16035957
31.0862299,-85.39049946
31.2683869,-85.74533603
31.4010259,-86.09261199
31.3280849,-85.85698344
31.0287409,-85.8995735
31.0874859,-85.13824666
31.0732759,-85.73403644
31.3407019,-85.34715144
31.5396879,-86.05798905
31.1448239,-85.53717062
31.3544559,-85.52790961
31.3562759,-85.9552629
31.3183599,-85.61409991
31.4275909,-85.3436292
31.4263649,-85.65851701
31.3353069,-85.73624758
31.1190739,-85.25338859
31.6129229,-85.16075777
31.5388839,-85.56448393
31.0828539,-85.59778793
31.2529139,-85.26924559
31.4453049,-86.94066202
31.6115619,-87.68237755
31.2844379,-86.50533355
31.7146199,-87.18684611
31.1062219,-87.08216258
31.3134089,-87.04162413
31.8761469,-87.40751823
31.7044629,-87.67186147
31.0275289,-87.28119031
31.0044899,-86.35334973
31.7111109,-87.45617054
31.4107739,-87.39662954
31.7782429,-87.72300937
