lat5,lng5
34.6845701,-87.314255
34.4648931,-87.053187
34.9279451,-86.910452
34.3604821,-86.704427
34.3603571,-86.913086
34.8432511,-87.655985
34.8951751,-87.739778
34.4609101,-86.924235
34.6603341,-87.180379
34.9143361,-87.508185
34.7236861,-87.522133
34.9310681,-87.143396
34.9686281,-87.393519
34.5185401,-87.222385
34.4756731,-87.451453
34.8622481,-87.323671
34.5192721,-87.725726
34.7705331,-87.697057
34.7688401,-87.630443
34.5122521,-86.800931
34.7257411,-86.989152
34.6618421,-87.426195
34.6044751,-87.09127
34.7001361,-87.683259
34.9483841,-87.962412
34.9931511,-86.834612
34.9573421,-85.727681
34.7294371,-86.468703
34.6172621,-85.906729
34.9257211,-86.171571
34.8385941,-85.984648
34.5086061,-86.259041
34.7266681,-86.394028
34.8400241,-86.749929
34.9623311,-86.593484
34.8116831,-86.233627
34.7431321,-85.953173
34.5123511,-86.612869
34.5105351,-86.10563
34.7261131,-86.750951
34.8744831,-86.578879
34.5621491,-86.3961
34.9126951,-86.448742
34.6255631,-86.466577
34.6798261,-86.332562
34.7013051,-85.803044
34.8529211,-86.250068
34.6849741,-86.051336
34.5559791,-85.994002
34.8895891,-85.850803
34.9243481,-86.699951
34.7527691,-86.291264
34.5508491,-86.678
34.6816311,-86.22961
34.7395701,-86.567318
34.6806261,-86.560347
34.6332101,-86.55096
34.7186471,-86.616493
34.7574691,-86.670411
34.6972291,-86.653821
34.7910821,-86.609063
34.7916531,-86.543786
34.7515681,-86.624948
34.6710251,-86.729486
34.0099521,-86.010279
34.0097611,-85.928724
34.0343981,-86.049479
33.9694911,-85.927586
34.2865631,-86.206447
34.0556201,-86.350879
33.8500701,-86.255167
34.0423011,-86.096717
34.1863901,-86.148003
34.9577301,-85.632445
34.2543661,-85.602567
34.1242961,-85.609229
34.2806611,-85.861969
34.2714881,-86.030575
34.3695421,-85.929161
34.8203021,-85.708372
34.4494961,-85.712394
34.4499881,-85.928849
34.0102901,-86.234606
34.3700281,-85.558893
34.3565681,-86.040393
34.4485781,-86.040023
34.3346341,-86.305463
34.6313081,-85.727381
34.8859511,-85.622507
34.2027371,-86.317318
34.7477631,-85.641577
34.2037871,-85.77051
34.5999401,-85.577728
34.5115881,-85.844605
33.9543831,-86.228929
34.5716661,-85.792128
34.5824041,-85.627208
32.4751661,-86.714938
31.7994051,-85.239657
31.8494961,-85.799844
32.6232821,-86.716301
31.5836671,-86.274343
31.7140281,-85.817668
32.3135951,-86.011241
31.9001171,-85.450932
31.6979141,-85.590419
32.6261091,-86.338211
32.6668941,-86.031614
32.5580821,-86.316134
32.8266121,-86.105064
31.9177671,-85.165605
31.5193181,-86.366315
32.1643111,-85.888329
31.8658841,-86.786377
32.3021541,-85.700688
32.0086831,-86.576142
31.6413661,-86.733965
31.6768471,-86.170972
31.8376741,-86.104851
32.0321011,-86.129246
31.8227401,-86.622919
31.4296131,-86.419836
32.3256431,-85.883837
32.2084111,-86.654994
31.9409961,-86.297111
31.8911011,-86.398064
32.2369601,-86.393189
31.9981271,-86.278534
32.0989031,-86.488013
31.8069661,-85.558062
31.7200941,-86.256601
32.6520771,-86.510138
32.1409921,-86.041262
32.1082241,-85.531523
32.5121891,-86.364125
32.0161631,-85.74773
32.3484091,-86.09589
32.4913991,-86.42997
32.4842051,-86.483072
32.0804491,-86.246329
31.7685711,-86.348464
32.3962891,-85.91616
32.5637011,-85.89781
32.7027231,-86.239334
31.8071751,-85.965493
32.4443271,-85.68606
32.4304031,-85.714848
32.1789561,-85.678746
32.7722691,-86.543753
32.5577941,-86.188039
32.3857411,-86.308129
32.3384341,-86.310449
32.3669721,-86.267278
32.3931091,-86.279885
32.3543861,-86.352904
32.3961471,-86.243394
32.4343901,-86.274997
32.3500671,-86.271543
32.4008371,-86.355848
32.4195181,-86.247327
32.3256471,-86.242056
32.3862721,-86.183299
33.6666001,-85.838152
33.6095331,-85.83347
33.7228721,-85.801467
33.7318281,-85.838904
33.7934891,-85.892447
33.2600671,-85.828976
33.2298521,-85.710797
33.0461751,-85.753831
33.4700071,-85.679279
33.6158361,-85.96075
33.7844361,-85.43814
33.4756801,-85.334034
33.6242191,-85.588471
33.8436701,-85.77518
33.3413171,-85.734609
33.1716631,-85.969001
33.5536911,-85.936322
33.7656171,-85.378907
33.4528761,-85.505925
33.7914831,-86.025357
33.8516501,-85.645997
33.5743311,-85.378604
33.1691471,-85.357854
33.1618961,-85.551344
33.7689901,-85.810666
33.3145581,-85.473737
33.8765471,-85.915325
33.3681571,-85.353768
31.2155921,-85.418036
31.2679431,-85.412462
31.5881831,-85.279044
31.5957001,-85.707716
31.2015041,-85.253488
31.0258841,-85.745634
31.1860831,-85.910897
31.6155471,-85.482308
31.1514621,-85.918224
31.3479391,-85.145488
31.1116381,-85.375665
31.2937951,-85.730473
31.4264341,-86.077728
31.3534931,-85.842111
31.0541491,-85.884748
31.1128941,-85.123412
31.0986841,-85.719204
31.3661101,-85.332277
31.5650961,-86.043083
31.1702321,-85.522327
31.3798641,-85.513033
31.3816841,-85.940386
31.3437681,-85.599229
31.4529991,-85.328741
31.4517731,-85.643629
31.3607151,-85.721374
31.1444821,-85.238549
31.6383311,-85.14584
31.5642921,-85.549578
31.1082621,-85.582954
31.2783221,-85.254385
31.4707131,-86.925771
31.6369701,-87.66746
31.3098461,-86.490468
31.7400281,-87.171912
31.1316301,-87.067325
31.3388171,-87.026754
31.9015551,-87.392558
31.7298711,-87.656929
31.0529371,-87.266365
31.0298981,-86.338528
31.7365191,-87.441237
31.4361821,-87.381744
31.8036511,-87.708065
31.6882061,-87.763571
31.2748221,-86.069532
31.3399651,-87.19671
31.5576541,-86.735615
31.5280341,-87.340993
31.2925651,-86.257105
31.6026571,-87.259984
31.3143941,-87.319739
31.4526351,-86.61209
31.4382731,-87.172039
31.1176221,-86.067416
31.3261711,-87.570518
31.7471341,-87.416184
31.6521571,-87.656502
31.1608311,-86.56119
31.0699491,-87.487347
31.0195211,-88.04274
30.8762441,-87.76444
30.4206871,-88.250697
31.6017761,-88.165294
30.3415871,-87.721355
31.3351531,-87.837793
31.5003421,-88.269887
31.0038821,-88.131126
31.0552371,-88.254949
30.4315381,-88.168276
31.7969841,-88.071542
30.9139711,-88.017414
30.6324241,-87.889522
30.7085561,-87.88668
30.2647611,-88.109644
31.1975961,-88.32731
30.4069431,-87.58896
30.5138641,-87.883546
30.4133681,-87.685737
31.6595441,-88.133185
31.3615471,-88.376597
31.4385261,-87.682176
30.5109921,-88.32825
30.2816581,-87.712795
30.4929451,-88.239563
31.5258021,-87.867192
31.5037251,-87.968672
30.4099441,-87.474452
31.2372941,-87.754796
30.6306681,-87.75624
31.2488121,-88.051102
30.4072011,-87.785781
31.6395751,-88.355872
31.1100791,-88.035044
30.3033001,-87.555888
30.9932841,-87.628374
30.5743121,-87.637268
31.5457321,-88.052094
31.6673711,-87.959618
30.8459011,-88.093387
30.8643321,-88.053312
30.5175101,-87.465938
30.7671121,-88.266705
30.5349411,-87.745676
31.0256341,-87.863323
30.4879291,-87.699183
30.5570781,-88.180748
31.3864461,-88.266828
31.2711141,-88.386466
31.4229091,-88.070519
31.6388701,-87.835355
30.8264491,-88.333196
30.7015321,-88.045308
30.7048451,-88.05622
30.6946671,-88.067804
30.6468211,-88.084646
30.6856031,-88.100909
30.7101901,-88.1029
30.7090641,-88.187784
30.6732311,-88.161806
30.7505501,-88.083761
30.7795251,-88.084973
30.7645481,-88.11311
30.8077781,-88.182311
30.6439031,-88.068871
30.7272261,-88.091796
30.7448821,-88.175753
30.6055071,-88.194645
30.6437801,-88.158843
30.6601351,-88.229245
32.4324231,-87.024527
32.4282571,-87.013546
32.1575931,-87.342503
32.0794881,-87.559691
32.0174361,-87.295049
31.9762161,-88.006072
32.1947041,-87.483623
32.5034961,-87.839669
32.0799131,-87.745356
32.4359631,-87.618079
32.6573651,-87.881676
32.5424751,-87.698542
32.7294251,-87.590494
32.3180471,-87.795358
32.6212191,-86.889266
32.8172111,-86.871704
31.8630691,-87.568224
32.3129961,-86.609868
32.1546351,-87.699815
32.6590051,-87.331437
32.6303121,-86.947531
32.4392931,-87.270181
32.1080911,-86.92497
31.9800091,-87.972897
32.5641691,-87.561472
32.3075631,-87.221368
31.9392261,-87.004667
31.9862501,-87.577086
32.0974661,-87.448723
32.3129461,-87.369345
32.2970621,-86.991959
32.7705001,-87.740201
32.6670801,-87.141599
32.0899761,-87.922755
32.2664801,-87.597438
31.9194321,-87.759842
32.2946281,-86.859867
32.4596701,-87.493398
32.7223351,-86.886848
32.9015381,-86.90701
32.8772621,-86.956708
32.6404751,-85.358629
32.6147471,-85.489001
32.7954531,-85.64738
32.8158981,-85.215791
32.8350941,-85.770395
32.8240531,-85.174911
33.0551121,-85.324264
32.2972351,-85.302882
32.2581331,-85.395903
32.8924021,-85.848662
32.9379411,-85.442563
32.8743131,-85.21608
32.5564311,-85.68707
32.4205201,-85.095082
32.4833511,-85.018118
32.1860501,-85.131248
32.6338611,-85.183966
32.3180431,-85.167733
32.5327761,-85.100027
32.7758711,-85.514372
32.0956101,-88.206391
32.4236771,-88.361083
31.8793061,-88.326514
32.2568781,-88.233356
32.2304261,-88.323419
32.0248691,-88.345798
32.2389491,-88.0931
31.7794581,-88.309149
31.9442341,-88.31794
32.3467671,-88.297114
32.4854691,-88.268304
51.9516051,-176.310048
61.2242751,-149.876077
61.1088671,-150.093943
61.2026571,-149.893844
61.2164001,-149.74467
61.2879601,-149.675454
61.2642351,-149.812667
61.1662471,-149.828912
61.2186631,-149.810085
61.1320851,-149.897401
61.1181141,-149.779998
61.2028401,-149.936111
61.1675661,-149.886571
56.9770371,-158.566367
60.9045581,-161.39233
60.9033361,-161.199325
54.1557161,-165.785368
62.7596711,-164.60228
59.2823921,-158.619882
59.8015221,-151.732933
61.7043521,-157.758502
62.8436171,-160.130441
60.8450931,-161.824053
60.1664501,-164.210294
61.5966861,-164.776457
56.3143431,-158.415696
56.2639811,-158.673528
61.4225061,-149.453736
60.2143071,-151.422628
58.8619141,-158.451241
55.6236561,-161.942941
60.4893961,-149.823514
61.9285141,-144.97793
60.1152621,-147.943316
61.8307761,-158.002483
59.0719831,-158.973533
61.3240611,-149.508515
60.2277621,-162.032341
58.2188781,-157.342202
59.3754961,-157.478211
62.8401081,-164.131298
54.8537321,-163.436845
61.8497911,-161.7394
62.6674481,-143.568393
62.1165991,-145.661684
59.0977121,-161.587146
63.3847171,-159.404907
56.6159441,-169.547257
62.2052881,-159.825092
59.6781991,-151.462644
61.5498611,-165.891045
59.5775401,-155.462556
61.5537101,-160.3261
60.3290691,-151.28958
60.6271711,-151.254556
55.0755521,-162.305561
58.7369681,-156.641603
59.9359081,-164.101013
57.7946711,-152.500169
63.0421751,-163.554153
60.7845181,-161.38849
59.8937261,-162.984938
59.3840991,-154.976815
61.5264741,-160.359966
62.9798571,-155.585153
59.0222631,-158.989699
60.3783831,-166.283583
60.8712241,-149.255911
62.1716171,-163.883822
58.8984031,-156.705405
60.6764621,-161.738144
59.6062371,-157.297205
53.0010411,-168.788427
60.0235371,-151.639604
60.0435411,-154.731675
61.6265181,-149.065323
59.9350841,-153.821856
55.9579931,-159.259333
57.6078971,-157.449272
61.9588631,-162.874716
58.6463441,-162.043201
60.6491201,-154.433803
61.6050531,-149.395875
59.7507611,-161.874938
61.7480931,-157.195969
61.6040061,-161.558413
62.0668101,-163.205263
63.4902941,-162.109141
57.1914011,-170.293408
55.3319401,-160.491435
61.8577231,-165.581945
60.1455781,-149.39849
62.6737961,-159.52816
61.6472591,-157.118284
60.4944821,-151.13582
58.7489251,-156.850289
63.4911721,-162.227355
60.5330771,-150.849792
62.2732201,-150.110097
61.1215521,-160.938924
60.5520261,-165.097464
61.1306331,-151.348495
61.4540651,-150.284455
63.8961821,-160.788365
53.8998181,-166.519855
60.9077481,-146.195628
61.5907361,-149.533003
61.7842151,-150.188891
59.6329151,-139.778858
63.0143071,-154.381247
53.3754611,-167.510656
64.8529421,-147.710431
64.6862241,-147.08051
64.8410071,-147.655673
64.4308251,-149.139885
64.7931941,-147.369353
64.8670741,-147.846917
64.9235831,-147.510479
64.5217541,-146.952974
66.5559011,-152.712155
68.1314841,-151.679005
68.0900991,-145.423115
71.2473411,-156.817409
66.3515341,-147.279803
67.1131991,-151.062414
65.9937561,-161.131676
63.4081621,-148.89735
65.4807621,-144.74886
65.8372461,-144.08262
70.0827611,-148.559636
66.0749691,-162.711951
64.0181301,-145.613611
64.6343661,-162.260371
66.5334481,-145.306439
64.7734881,-156.797701
63.7892591,-171.701685
63.9298271,-149.011128
64.3133971,-149.1718
66.0509501,-154.26443
65.7026221,-156.291976
70.0555931,-143.631329
64.3431561,-158.724251
67.1929641,-158.152204
67.6785631,-163.733617
66.9249571,-157.066864
66.8591631,-162.126493
64.9443721,-161.149957
63.5287791,-149.539532
65.0332841,-150.573267
63.9165881,-152.430081
65.0711031,-149.691186
69.7183301,-162.906148
64.5703601,-149.086744
66.9882341,-160.509453
64.5184791,-165.310667
66.8490571,-161.044132
64.7907281,-157.991353
68.3247621,-166.72618
65.3963311,-150.011201
64.7327661,-155.503872
63.6924411,-170.470908
65.7262411,-158.534287
64.3882021,-161.174589
66.2432661,-166.137276
66.9708451,-157.613496
66.0085981,-149.118286
65.1691871,-152.103747
65.2528681,-166.3833
63.4477261,-142.523046
67.0231501,-146.413723
70.6327681,-160.012532
65.7009161,-168.520521
64.7154951,-163.42185
65.3468911,-166.478578
67.4822141,-156.455652
66.7317041,-143.638121
70.2054411,-150.997119
58.3754711,-134.529429
57.5825361,-134.371052
58.2883011,-134.395041
58.4410541,-135.761542
59.2645901,-135.542032
58.0449411,-135.558435
56.8398381,-133.160683
57.0641401,-135.316569
59.4811751,-135.301794
55.3847321,-131.683175
55.6735641,-132.513815
55.4858741,-133.117081
55.1501101,-132.633175
55.9385711,-130.124915
55.5653151,-133.055503
55.1341951,-131.579001
56.3205621,-133.376372
56.4462281,-132.352918
55.9551751,-133.18479
33.4637991,-112.077428
33.4684121,-112.068584
33.4777201,-112.047357
33.4650021,-112.089326
33.4791611,-111.998381
33.4690771,-112.128368
33.5224481,-112.067816
33.5211971,-112.082657
33.5229671,-112.05557
33.5208681,-112.101064
33.5148211,-112.030496
33.5279671,-112.121232
33.5085001,-111.988259
33.5249881,-112.141681
33.5749851,-112.055888
33.5726691,-112.092686
33.6442171,-112.052008
33.6450871,-112.111838
33.6743681,-112.036956
33.6798611,-112.102723
33.5978191,-112.008724
33.6088371,-112.119913
33.5066131,-112.16963
33.6365111,-112.004369
33.5071301,-112.213185
33.4539551,-112.042135
33.4850571,-112.183177
33.5039821,-112.246763
33.5080661,-112.288573
33.4031791,-112.03126
33.4015861,-112.095437
33.4617601,-112.197245
33.3418281,-111.9943
33.5718171,-112.133168
33.4444441,-111.846931
33.3977991,-111.872429
33.4496561,-111.805697
33.4118721,-111.789554
33.4495541,-111.712939
33.4153071,-111.724223
33.4447771,-111.64256
33.4111201,-111.651297
33.4013741,-111.842757
33.4493921,-111.773114
33.3734911,-111.51331
33.4279151,-111.571818
32.9053711,-111.756093
33.3427951,-111.863156
33.3232091,-111.823881
33.3218741,-111.919827
32.9701031,-111.534378
32.7636331,-111.583275
33.0095851,-111.361234
33.3654501,-111.780876
33.3150861,-111.696926
33.0721471,-110.91227
33.0000831,-112.075228
33.3229931,-111.668801
33.2512811,-111.643596
33.1104031,-111.775162
33.2357601,-111.866899
33.2540881,-111.774486
33.5344711,-111.904926
33.5062631,-111.916697
33.5621431,-111.956546
33.6291801,-111.955422
33.7095051,-111.889213
33.4984971,-111.85333
33.4796341,-111.915129
33.5774511,-111.893067
33.6006471,-111.840438
33.6140271,-111.88671
33.7879441,-111.779135
33.6245111,-111.68062
33.6211931,-111.723685
32.8950251,-111.965987
33.3014201,-111.09846
33.4353791,-111.926144
33.4043731,-111.924896
33.3792281,-111.93122
33.3490061,-111.919696
33.0184241,-110.772682
33.5438261,-112.176703
33.5801911,-112.175289
33.5389191,-112.214937
33.6069931,-112.174575
33.5418071,-112.248232
33.6365861,-112.177563
33.5475831,-112.326735
33.6666281,-112.169391
33.5526971,-112.356186
33.7174301,-112.164131
32.3861891,-112.858681
33.3260211,-112.789058
33.4448181,-112.343754
34.0859011,-112.130956
33.4016641,-112.607728
33.6275901,-114.512204
33.8346001,-112.015106
34.1891291,-112.76801
32.8805901,-113.463126
33.6208571,-112.324147
32.9432941,-112.746832
33.4495131,-112.383385
33.3562761,-112.171618
33.5068311,-112.380497
33.7856971,-112.548331
33.3611841,-112.646662
34.0381041,-114.266342
33.5888391,-112.234424
32.9493391,-113.564287
33.7608451,-113.571459
32.5761021,-114.7127
33.6188081,-112.279701
33.4473901,-112.277444
33.4355011,-112.952785
33.5799891,-112.43869
32.7619551,-114.176616
33.7391291,-112.446578
34.4267801,-112.62166
33.6034551,-112.301305
32.7142111,-114.642362
32.6840561,-114.548633
33.6714601,-112.321397
33.6427321,-112.33143
33.6752801,-112.255434
33.6174651,-112.223723
33.6435341,-112.207177
33.9239861,-112.738973
33.4151301,-110.789247
33.1392531,-110.11702
33.1450471,-109.246199
32.8066801,-109.129575
33.0413331,-109.953682
33.4446321,-110.881182
33.0562971,-109.311517
34.2324831,-111.287774
33.4915781,-110.37252
32.9223651,-109.856009
34.4036191,-111.473483
33.6484571,-110.974884
32.8421951,-109.626641
33.3233471,-110.395323
32.8326061,-109.730245
32.0009641,-110.294113
31.4212611,-109.911736
32.1105951,-109.92393
31.3638141,-109.544698
31.7265951,-109.619277
31.6727241,-110.611403
31.5714391,-110.344131
31.8669751,-111.000253
31.4162491,-110.204728
31.6766001,-110.333414
31.5156731,-109.630971
32.7365791,-110.643961
31.3896731,-110.943508
32.6132101,-110.796126
31.5480211,-110.696774
31.9793121,-109.795032
31.9578731,-111.000154
31.9099551,-110.215377
32.7085351,-110.656788
32.2208711,-109.367152
32.0442761,-111.922207
31.5491711,-110.266565
31.8788581,-110.724418
31.7343021,-110.058449
31.6068981,-111.039693
32.0486301,-110.88375
32.3856811,-109.863111
31.6564631,-111.072233
32.4174531,-111.273621
32.2265771,-110.969445
32.3418791,-110.984593
32.2817921,-110.984536
32.1518761,-110.945127
32.1926931,-110.869283
32.2265171,-110.824046
32.2254331,-110.882892
32.2627471,-110.886919
32.2067691,-110.973896
32.1833611,-110.971891
32.2819171,-110.834837
32.2595191,-110.922176
32.3238581,-110.917882
32.2601301,-110.949142
32.1936551,-110.81904
32.0705001,-111.260758
31.6806131,-111.317842
32.4443831,-110.954463
32.3599191,-111.041873
32.3492541,-111.177071
32.2560631,-111.017907
32.1549481,-111.050569
32.0838461,-110.667337
32.2276851,-110.775765
32.2859891,-110.765829
34.0728211,-110.054633
33.8405821,-109.12829
33.6639491,-109.06849
34.4584911,-109.674096
33.9672751,-109.246933
34.4290041,-110.568647
34.1789281,-109.986878
34.1301631,-109.919668
34.5137121,-109.379617
34.5085631,-110.080742
34.1320371,-109.304066
35.1986151,-111.661979
35.2384401,-111.574109
36.9889701,-112.952427
36.9171011,-112.497864
34.9211551,-110.143412
36.2238451,-110.566107
36.7010311,-110.265229
35.8209101,-110.284461
35.3492321,-110.992651
36.9696471,-111.558166
34.9296001,-111.454914
35.5917881,-110.368805
36.9093291,-111.43847
35.8245161,-110.51114
35.9164861,-110.6472
35.9472591,-110.882042
36.1164331,-111.268566
35.5561021,-112.17075
35.1734841,-110.511382
36.4975021,-111.136973
36.6286441,-110.647743
34.6426131,-113.022459
34.5712811,-112.473459
34.6146381,-112.326378
35.2277021,-112.502681
34.5911881,-113.175535
34.5824371,-111.855131
34.7884431,-112.473099
34.7604971,-112.033417
34.7382971,-111.908556
34.7182511,-112.009099
34.5494571,-112.256665
34.4668531,-112.896641
34.3782391,-112.129551
35.0439941,-112.544105
34.6506941,-111.784222
34.8393491,-111.750627
35.3339501,-112.954805
34.2367661,-112.333971
35.2710831,-114.05689
34.5055831,-114.308083
35.5534361,-113.295324
35.0275361,-114.588816
36.8792281,-113.913693
35.5504991,-113.420199
36.2368611,-112.693212
34.7910921,-114.481666
34.9056461,-114.595115
35.7874931,-114.547771
35.1187051,-114.594737
35.8264371,-114.327696
35.1557481,-109.37389
36.1430711,-109.603693
35.6645481,-109.283168
36.4308151,-109.244614
34.8299061,-109.396217
36.1129471,-110.221077
36.7923981,-109.359039
36.7899901,-109.861001
36.4209631,-109.634021
36.3197791,-109.217627
34.2281091,-91.995812
34.2697051,-92.089718
34.2024491,-92.044786
33.6270321,-91.232529
33.5623691,-92.260386
33.1650731,-91.959152
33.5367581,-91.439391
33.9048061,-91.486056
33.1340541,-91.271552
33.3556551,-91.835627
34.0472071,-91.576798
34.0431881,-91.67082
33.2185041,-91.802265
33.4349111,-92.127714
33.4016181,-92.296613
33.8727241,-92.301415
33.3401121,-91.282487
33.6424141,-91.392781
33.6376551,-91.794845
33.3202201,-91.522776
33.7715501,-92.193909
33.1339711,-91.542793
33.8206271,-91.39157
33.2444771,-91.513935
33.9580291,-92.118762
33.6287071,-91.205124
33.9532321,-91.865343
33.6874941,-91.520287
33.6266871,-92.077824
33.9034411,-91.281455
33.6340001,-91.925697
33.0702611,-91.572283
33.7647431,-91.543059
34.0298701,-91.796472
33.5885701,-92.833386
33.7425011,-92.61802
33.7108951,-93.186811
34.0763291,-92.62623
33.7128521,-93.018716
33.2200541,-92.662856
33.1017581,-93.198699
33.8303521,-92.422475
33.9251971,-93.141691
33.5503171,-92.52951
33.5235691,-92.391243
33.0585921,-92.194153
33.9156881,-92.439406
33.0566691,-92.684254
33.4244481,-92.782759
33.3749241,-93.193006
33.2773821,-93.239153
33.3212381,-92.944265
33.3223231,-92.657619
33.3525351,-92.74425
33.9156931,-92.810984
33.4677481,-93.021391
33.1322301,-92.362104
33.7803981,-92.468299
33.6561401,-92.382192
33.2945531,-93.046404
33.3727211,-93.294915
33.6693491,-93.590305
33.6914151,-94.135102
33.8881721,-93.536035
33.1196671,-93.627496
33.3880271,-93.446998
33.6291071,-93.26497
33.7578121,-93.85588
34.0569101,-94.338559
34.1450241,-94.015243
33.1181521,-93.954307
33.7056001,-93.423242
33.7302941,-94.388108
33.3151801,-93.900953
33.6425801,-93.808562
33.3478651,-93.731624
34.1697071,-94.316497
33.9519251,-94.295942
33.3863071,-93.595258
33.9432571,-94.127588
33.9357461,-93.626605
33.8765561,-93.918828
33.9703501,-93.870709
33.5984101,-94.027826
33.9154791,-93.771443
33.8167331,-93.372544
33.5743971,-93.303891
33.7725871,-93.876723
33.3695811,-93.501307
33.1206611,-93.446019
33.7673001,-93.673529
33.4974351,-93.31212
33.7474981,-94.135746
33.8710251,-94.395174
34.5141791,-93.026024
34.6713241,-93.006386
34.4860081,-93.109177
34.2720661,-93.420551
34.0410001,-93.437169
34.1279541,-93.068989
34.3237371,-93.187236
34.7166611,-93.063509
34.3624551,-93.319415
34.4102831,-93.586376
34.4318631,-94.39234
34.0364761,-93.524666
34.2339251,-92.909384
34.2539291,-92.980393
34.3319111,-93.555881
34.2497251,-94.3255
34.5004071,-94.371397
34.7064331,-93.196318
34.2678571,-93.616716
34.3267391,-93.850942
34.5941391,-94.220984
34.5898861,-93.160041
34.5738981,-93.574904
34.1144381,-93.710903
34.2400511,-93.890487
34.4723371,-93.674304
34.6239961,-93.821103
34.0678421,-93.289679
34.4477961,-93.242015
34.6526501,-93.742947
34.5277531,-93.289734
34.6588851,-93.674071
34.6813991,-93.537587
34.3048331,-94.031377
34.3922391,-94.369788
34.3215101,-94.340257
35.0596601,-92.903325
34.6439701,-92.472673
