lat1,lng1
33.584132,-86.53081966
33.588437,-86.97497742
33.434277,-87.18267827
33.236868,-86.82804981
32.941445,-85.96622387
33.331165,-86.22413923
34.328339,-86.50502163
34.268298,-86.63667164
33.409002,-86.96276584
33.414625,-87.01482683
34.092937,-86.58396872
33.973664,-87.01960017
32.93567,-87.22652388
33.042747,-86.96682725
33.1098,-86.77115381
32.950324,-87.13437939
33.371582,-86.62934429
33.266928,-86.35281604
32.835532,-86.65759178
33.992106,-86.57467749
33.176964,-86.63132342
34.082117,-87.06373376
33.506448,-86.29526196
34.176146,-86.84513283
33.465424,-86.97166374
33.734947,-87.05542441
33.825589,-87.03143159
33.473494,-86.93349216
33.611283,-86.82886846
33.71891,-86.83775456
33.074642,-86.09330974
33.63356,-86.96347941
34.051569,-86.80017723
33.36746,-86.44465257
33.885806,-86.83297337
33.316978,-86.82898876
34.190085,-86.63279937
32.980539,-86.73319657
34.283739,-86.56731446
32.979068,-86.06354131
33.768355,-86.82369937
33.528333,-86.59006381
33.605913,-86.12640551
34.184079,-87.05347227
33.284546,-87.1175761
33.231694,-86.88793291
33.124765,-86.87739739
33.739172,-86.78782816
33.67678,-86.88697607
33.540696,-87.05923999
33.675611,-86.42421786
33.925858,-86.48942857
33.31046,-86.82137762
33.597889,-86.35840309
33.708131,-86.67181364
33.488336,-86.99181877
33.656065,-87.11592239
33.736677,-86.17717672
33.846204,-86.65695828
33.608832,-86.21359503
32.877957,-86.25513301
33.078483,-86.56876741
33.738647,-86.45468407
33.446103,-86.50695735
33.768005,-87.0598273
33.171675,-86.28643451
33.435445,-86.12857548
32.923755,-86.76185884
33.819038,-86.75870542
33.633932,-86.61332647
34.409345,-86.47819151
33.480704,-86.51650943
33.401049,-86.41464245
34.262121,-86.92788351
33.852862,-86.83514647
33.02381,-86.319355
33.142431,-87.15211245
33.229255,-86.54508149
33.169808,-87.17864618
33.520994,-86.82186452
33.51795,-86.85243598
33.495144,-86.82117097
33.567797,-86.73510077
33.559383,-86.83058929
33.497658,-86.89511841
33.469624,-86.82196748
33.532797,-86.7009376
33.481565,-86.87427158
33.540883,-86.76476602
33.508195,-86.75734426
33.555445,-86.90223359
33.635447,-86.70845574
33.41531,-86.80564495
33.5887,-86.78024547
33.505972,-86.90822887
33.452316,-86.90871944
33.521859,-86.78181767
33.488726,-86.75181684
33.519126,-86.94943119
33.403675,-86.84647491
33.462446,-86.92993122
33.506161,-86.81549291
33.53775,-86.82209147
33.618045,-86.67630666
33.401559,-86.72072854
33.446053,-86.75890134
33.371776,-86.79159333
33.196891,-87.57784787
33.210914,-87.50326331
33.161704,-87.52961078
33.272174,-87.55122995
32.872354,-87.72368406
33.122813,-88.18185805
32.774646,-88.04176143
33.277523,-87.32422088
33.249448,-87.734077
33.248506,-88.14731283
33.252612,-87.65171955
33.176667,-87.40222937
33.082815,-87.51013915
33.316559,-87.82240468
33.343678,-87.81663642
32.754963,-88.32085309
32.763371,-88.17655051
33.386816,-88.23720196
32.888871,-87.94542588
33.135859,-87.75085931
32.908364,-88.28669021
33.346917,-87.91571198
32.982423,-87.80699989
32.588509,-88.18866997
32.978853,-87.63027828
33.283425,-87.60663791
33.062868,-87.76014272
33.395945,-88.03549356
33.17498,-87.27254008
33.871672,-87.26444484
34.205571,-87.21012719
34.063234,-87.19809634
33.70083,-87.70492034
34.213469,-87.70144563
33.942877,-88.03098363
33.694485,-87.63783222
34.037702,-87.77164572
33.909252,-87.55563558
33.768033,-87.19934231
34.010874,-88.17595588
34.138682,-87.41278002
33.931546,-87.63470859
33.697397,-87.84991673
33.967624,-87.91769808
34.267803,-87.87613455
34.231423,-87.6091769
34.153413,-88.0238727
34.341664,-87.97440907
34.118042,-87.27717527
33.574964,-88.06696804
34.052984,-87.55514749
33.54013,-88.21524489
33.929859,-87.44776028
33.700174,-87.38384423
33.721307,-87.28104698
34.347018,-87.73081806
34.451259,-88.12832024
34.384796,-87.727543
33.8549,-88.16607183
33.84702,-87.45254442
33.761285,-88.1132001
34.37116,-88.09281349
33.930256,-87.81247136
34.589599,-87.00411184
34.548417,-87.0158132
34.951777,-87.28782672
34.803604,-86.9862048
34.744188,-87.98790566
34.671866,-87.32970215
34.452189,-87.06859341
34.915241,-86.92594481
34.347778,-86.7198142
34.347653,-86.92847317
34.830547,-87.67146186
34.882471,-87.75526463
34.448206,-86.93964067
34.64763,-87.19582164
34.901632,-87.52367525
34.710982,-87.53758746
34.918364,-87.1588894
34.955924,-87.4090195
34.505836,-87.23780132
34.462969,-87.4668614
34.849544,-87.33915143
34.506568,-87.74114245
34.757829,-87.71252022
34.756136,-87.6459059
34.499548,-86.81634616
34.713037,-87.00460684
34.649138,-87.44163792
34.591771,-87.10670225
34.687432,-87.69870906
34.93568,-87.97790867
34.980447,-86.85011714
34.944638,-85.74317937
34.716733,-86.48415853
34.604558,-85.92216362
34.913017,-86.18706339
34.82589,-86.00012399
34.495902,-86.27445548
34.713964,-86.40948301
34.82732,-86.76540526
34.949627,-86.60898331
34.798979,-86.24909793
34.730428,-85.96863109
34.499647,-86.62828417
34.497831,-86.12104484
34.713409,-86.76640591
34.861779,-86.59436174
34.549445,-86.41152439
34.899991,-86.46423194
34.612859,-86.48201317
34.667122,-86.34800827
34.688601,-85.81849428
34.840217,-86.26554668
34.67227,-86.06678323
34.543275,-86.00942525
34.876885,-85.86628858
34.911644,-86.71544313
34.740065,-86.30672389
34.538145,-86.6934223
34.668927,-86.24505661
34.726866,-86.58277542
34.667922,-86.57579342
34.620506,-86.56639759
34.705943,-86.63194651
34.744765,-86.68587177
34.684525,-86.66927052
34.778378,-86.62453007
34.778949,-86.55925318
34.738864,-86.64040767
34.658321,-86.74493063
33.997248,-86.02560242
33.997057,-85.94404738
34.021694,-86.06480683
33.956787,-85.94290213
34.273859,-86.22182066
34.042916,-86.36621067
33.837366,-86.27046169
34.029597,-86.11204626
34.173686,-86.16335838
34.945026,-85.64794344
34.241662,-85.61793477
34.111592,-85.6245731
34.267957,-85.87734158
34.258784,-86.0459459
34.356838,-85.94454986
34.807598,-85.72384455
34.436792,-85.72779757
34.437284,-85.94425266
33.997586,-86.24992948
34.357324,-85.57428195
34.343864,-86.05577948
34.435874,-86.0554264
34.32193,-86.32084546
34.618604,-85.74281823
34.873247,-85.6379919
34.190033,-86.33267636
34.735059,-85.65703596
34.191083,-85.78586855
34.587236,-85.5931594
34.498884,-85.86002003
33.941679,-86.24424241
34.558962,-85.80755416
34.5697,-85.64263615
32.462462,-86.72999483
31.786701,-85.25460274
31.836792,-85.81479785
32.610578,-86.73138269
31.570963,-86.28925405
31.701324,-85.83259997
32.300891,-86.02627093
31.887413,-85.46589406
31.68521,-85.60534837
32.613405,-86.35329316
32.65419,-86.04670304
32.545378,-86.33120472
32.813908,-86.1201801
31.905063,-85.18056993
31.506614,-86.38121578
32.151607,-85.90333427
31.85318,-86.8013335
32.28945,-85.71571603
31.995979,-86.59112175
31.628662,-86.74888529
31.664143,-86.18589799
31.82497,-86.11980293
32.019397,-86.14422957
31.810036,-86.63786851
31.416909,-86.43472251
32.312939,-85.89886893
32.195707,-86.67000653
31.928292,-86.31207971
31.878397,-86.4130246
32.224256,-86.40820625
31.985423,-86.29351202
32.086199,-86.50300752
31.794262,-85.57300896
31.70739,-86.27153394
32.639373,-86.52522454
32.128288,-86.05626343
32.09552,-85.54651905
32.499485,-86.37918803
32.003459,-85.76271097
32.335705,-86.11092571
32.478695,-86.44502955
32.471501,-86.49813034
32.067745,-86.26132049
31.755867,-86.36340476
32.383585,-85.93120367
32.550997,-85.91288167
32.690019,-86.25442909
31.794471,-85.98044
32.431623,-85.70111168
32.417699,-85.72989736
32.166252,-85.69375368
32.759565,-86.55885987
32.54509,-86.20310967
32.373037,-86.32317092
32.32573,-86.32548305
32.354268,-86.28231679
32.380405,-86.29492814
32.341682,-86.3679407
32.383443,-86.25843765
32.421686,-86.29004702
32.337363,-86.28657898
32.388133,-86.37089243
32.406814,-86.26237454
32.312943,-86.25708793
32.373568,-86.19834101
33.653896,-85.85341401
33.596829,-85.8487219
33.710168,-85.816739
33.719124,-85.8541776
33.780785,-85.90773158
33.247363,-85.84416664
33.217148,-85.72598239
33.033471,-85.76898466
33.457303,-85.69450632
33.603132,-85.97600302
33.771732,-85.45342297
33.462976,-85.34926231
33.611515,-85.6037255
33.830966,-85.79047355
33.328613,-85.74981379
33.158959,-85.9841763
33.540987,-85.95156404
33.752913,-85.39418661
33.440172,-85.52114931
33.778779,-86.04064122
33.838946,-85.66129198
33.561627,-85.39384968
33.156443,-85.37302887
33.149192,-85.56651761
33.756286,-85.82594621
33.301854,-85.48893712
33.863843,-85.93062444
33.355453,-85.36897747
31.202888,-85.43288872
31.255239,-85.42732296
31.575479,-85.29395577
31.582996,-85.72262898
31.1888,-85.26833851
31.01318,-85.76045708
31.173379,-85.92574509
31.602843,-85.49722415
31.138758,-85.93306667
31.335235,-85.16036157
31.098934,-85.39050144
31.281091,-85.74533803
31.41373,-86.092614
31.340789,-85.85698545
31.041445,-85.89957548
31.10019,-85.13824864
31.08598,-85.73403842
31.353406,-85.34715345
31.552392,-86.05799108
31.157528,-85.53717261
31.36716,-85.52791162
31.36898,-85.95526491
31.331064,-85.61410191
31.440295,-85.34363122
31.439069,-85.65851903
31.348011,-85.73624959
31.131778,-85.25339058
31.625627,-85.16075981
31.551588,-85.56448595
31.095558,-85.59778992
31.265618,-85.26924759
